Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;ano;Mês;Ordem mês;Chegadas
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;maio;5;1
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;maio;5;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;maio;5;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;maio;5;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;maio;5;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;maio;5;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;maio;5;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;junho;6;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;junho;6;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;junho;6;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;junho;6;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;junho;6;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;junho;6;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;junho;6;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;junho;6;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;junho;6;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;junho;6;2
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;junho;6;2
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;junho;6;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;junho;6;1
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;junho;6;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;junho;6;3
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;junho;6;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;junho;6;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;junho;6;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;junho;6;1
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;junho;6;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;junho;6;1
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;junho;6;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;junho;6;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;junho;6;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;junho;6;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;julho;7;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;julho;7;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;julho;7;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;julho;7;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;julho;7;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;julho;7;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;julho;7;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;julho;7;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;julho;7;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;julho;7;1
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;julho;7;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;julho;7;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;julho;7;1
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;julho;7;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;julho;7;1
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;julho;7;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;julho;7;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;julho;7;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;julho;7;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;julho;7;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;agosto;8;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;agosto;8;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;agosto;8;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;agosto;8;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;agosto;8;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;agosto;8;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;agosto;8;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;setembro;9;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;setembro;9;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;setembro;9;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;setembro;9;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;setembro;9;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;setembro;9;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;setembro;9;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;outubro;10;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;outubro;10;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;outubro;10;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;outubro;10;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;outubro;10;1
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;outubro;10;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;outubro;10;1
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Alemanha;4;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Áustria;15;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Bélgica;21;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Dinamarca;57;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Espanha;67;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Finlândia;73;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;França;74;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Grécia;81;Santa Catarina;24;Marítima;3;2015;outubro;10;1
Europa;6;Holanda;92;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Hungria;94;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Reino Unido/ Inglaterra;182;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Itália;120;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Noruega;164;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Polônia;177;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Portugal;179;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;República Tcheca;187;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Rússia;190;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Suécia;215;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Suíça;216;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Europa;6;Outros países;998;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Oceania;7;Austrália;14;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Oceania;7;Nova Zelândia;166;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Oceania;7;Outros países;998;Santa Catarina;24;Marítima;3;2015;outubro;10;0
Continente não especificado;8;Países não especificados;999;Santa Catarina;24;Marítima;3;2015;outubro;10;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2015;novembro;11;0
África;1;Angola;6;Santa Catarina;24;Marítima;3;2015;novembro;11;0
África;1;Cabo Verde;35;Santa Catarina;24;Marítima;3;2015;novembro;11;0
África;1;Nigéria;162;Santa Catarina;24;Marítima;3;2015;novembro;11;0
África;1;Outros países;998;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América Central e Caribe;2;Costa Rica;53;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América Central e Caribe;2;Cuba;55;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América Central e Caribe;2;Guatemala;84;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América Central e Caribe;2;Panamá;170;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América Central e Caribe;2;Outros países;998;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Norte;3;Canadá;38;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Norte;3;Estados Unidos;68;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2015;novembro;11;5
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2015;novembro;11;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2015;novembro;11;1
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2015;novembro;11;0
Ásia;5;Outros países;998;Santa Catarina;24;Marítima;3;2015;novembro;11;0
